customer_code,first_name,last_name,email,phone,date_of_birth,gender,acquisition_date,customer_status
C02811,James,Rodriguez,james.rodriguez261@email.com,+1-460-786-6889,1981-06-03,Female,2024-04-08,Active
C02812,Noah,Clark,noah.clark545@email.com,+1-415-939-9766,2004-05-28,Other,2023-12-27,Active
C02813,Ella,Martin,ella.martin635@email.com,+1-422-561-2755,1965-06-07,Other,2024-12-16,Active
C02814,Abigail,Davis,abigail.davis660@email.com,+1-810-226-3409,1976-06-04,Female,2023-07-01,Active
C02815,Scarlett,Perez,scarlett.perez262@email.com,+1-751-852-7324,1971-06-06,Other,2023-04-04,Active
C02816,Jackson,Jackson,jackson.jackson541@email.com,+1-726-895-3539,2005-05-28,Other,2023-01-24,Active
C02817,Alexander,Hernandez,alexander.hernandez493@email.com,+1-792-819-3176,1991-06-01,Male,2023-08-29,Active
C02818,Avery,Perez,avery.perez141@email.com,+1-459-485-4810,1953-06-10,Male,2024-11-24,Active
C02819,Victoria,Moore,victoria.moore766@email.com,+1-590-827-5139,2000-05-29,Female,2024-07-05,Active
C02820,Benjamin,Clark,benjamin.clark571@email.com,+1-864-331-8365,1993-05-31,Other,2024-07-18,Active
C02821,Lucas,Jackson,lucas.jackson812@email.com,+1-305-254-2846,1973-06-05,Other,2023-03-11,Active
C02822,Joseph,Smith,joseph.smith402@email.com,+1-360-680-4442,1953-06-10,Other,2024-07-08,Active
C02823,Scarlett,Robinson,scarlett.robinson51@email.com,+1-928-691-4474,2001-05-29,Male,2024-07-13,Active
C02824,Olivia,Clark,olivia.clark120@email.com,+1-215-289-4768,2007-05-28,Male,2024-07-05,Active
C02825,Ava,Thompson,ava.thompson535@email.com,+1-595-572-8110,2006-05-28,Male,2023-12-09,Active
C02826,Liam,Taylor,liam.taylor862@email.com,+1-846-711-8878,2008-05-27,Male,2023-12-02,Active
C02827,Sebastian,Williams,sebastian.williams838@email.com,+1-502-293-7105,1990-06-01,Male,2023-12-05,Active
C02828,Noah,Robinson,noah.robinson742@email.com,+1-440-666-5740,1993-05-31,Other,2024-02-09,Active
C02829,Ethan,Jackson,ethan.jackson523@email.com,+1-973-148-8906,1958-06-09,Female,2024-03-24,Active
C02830,Sebastian,Lee,sebastian.lee142@email.com,+1-399-422-6068,1988-06-01,Other,2023-11-09,Active
C02831,Sophia,Johnson,sophia.johnson4@email.com,+1-403-850-1276,1997-05-30,Female,2023-09-20,Active
C02832,Emma,Lopez,emma.lopez837@email.com,+1-485-437-7212,1987-06-02,Male,2023-10-10,Active
C02833,Liam,Lewis,liam.lewis706@email.com,+1-247-546-8091,1981-06-03,Female,2023-02-16,Active
C02834,Henry,Williams,henry.williams76@email.com,+1-213-762-7438,1953-06-10,Female,2023-12-18,Active
C02835,Ethan,Thompson,ethan.thompson93@email.com,+1-920-960-4683,1957-06-09,Male,2024-03-18,Active
C02836,Avery,Moore,avery.moore332@email.com,+1-302-508-5405,2006-05-28,Female,2023-04-08,Active
C02837,Samuel,Martin,samuel.martin16@email.com,+1-576-891-4189,1973-06-05,Female,2023-10-18,Active
C02838,Charlotte,Martinez,charlotte.martinez568@email.com,+1-344-486-9753,1969-06-06,Other,2023-05-30,Active
C02839,Matthew,Garcia,matthew.garcia398@email.com,+1-821-570-1252,1974-06-05,Male,2023-07-10,Active
C02840,Jackson,Moore,jackson.moore569@email.com,+1-732-750-2938,1965-06-07,Other,2023-09-05,Active
C02841,Joseph,Sanchez,joseph.sanchez630@email.com,+1-274-472-1501,1981-06-03,Other,2023-12-18,Active
C02842,James,Lopez,james.lopez465@email.com,+1-279-683-8446,1964-06-07,Male,2023-12-11,Active
C02843,Victoria,Davis,victoria.davis130@email.com,+1-222-189-3174,1960-06-08,Other,2023-10-17,Active
C02844,Emily,Anderson,emily.anderson870@email.com,+1-846-634-4060,1989-06-01,Male,2023-12-08,Active
C02845,Ethan,Moore,ethan.moore876@email.com,+1-205-879-7038,1958-06-09,Male,2024-08-11,Active
C02846,David,Lopez,david.lopez344@email.com,+1-722-421-2929,1979-06-04,Female,2023-09-17,Active
C02847,Evelyn,Thompson,evelyn.thompson93@email.com,+1-887-865-3260,1984-06-02,Female,2023-08-20,Active
C02848,Victoria,Garcia,victoria.garcia803@email.com,+1-276-198-9877,1973-06-05,Other,2023-02-11,Active
C02849,William,Rodriguez,william.rodriguez95@email.com,+1-823-829-7599,1991-06-01,Female,2024-08-12,Active
C02850,James,Garcia,james.garcia145@email.com,+1-817-588-6476,2004-05-28,Other,2023-07-26,Active
C02851,Avery,Johnson,avery.johnson831@email.com,+1-924-370-7003,2002-05-29,Male,2024-04-03,Active
C02852,Sebastian,Lopez,sebastian.lopez698@email.com,+1-500-481-8964,1981-06-03,Female,2024-11-15,Active
C02853,Scarlett,Jones,scarlett.jones3@email.com,+1-791-244-3069,1955-06-10,Female,2023-12-22,Active
C02854,Emma,Thompson,emma.thompson589@email.com,+1-218-851-1815,1983-06-03,Other,2024-10-28,Active
C02855,Amelia,Robinson,amelia.robinson722@email.com,+1-550-519-5507,1998-05-30,Female,2024-11-07,Active
C02856,Benjamin,Clark,benjamin.clark140@email.com,+1-485-967-8700,1998-05-30,Other,2024-07-03,Active
C02857,Sebastian,Martin,sebastian.martin336@email.com,+1-938-906-5587,2003-05-29,Male,2024-12-26,Active
C02858,Joseph,Taylor,joseph.taylor668@email.com,+1-729-287-3636,1963-06-08,Female,2023-01-26,Active
C02859,Avery,Davis,avery.davis93@email.com,+1-339-529-2187,1958-06-09,Other,2023-11-29,Active
C02860,Daniel,Smith,daniel.smith494@email.com,+1-267-160-6757,1964-06-07,Other,2023-06-05,Active
C02861,Noah,Williams,noah.williams119@email.com,+1-788-480-1016,1954-06-10,Male,2023-04-16,Active
C02862,David,Lewis,david.lewis827@email.com,+1-311-935-2411,1981-06-03,Male,2024-02-13,Active
C02863,Ethan,White,ethan.white902@email.com,+1-244-861-6942,2005-05-28,Female,2024-05-13,Active
C02864,Chloe,Jones,chloe.jones205@email.com,+1-244-133-8575,1971-06-06,Female,2024-10-20,Active
C02865,Abigail,Perez,abigail.perez16@email.com,+1-204-595-5201,2003-05-29,Other,2023-01-14,Active
C02866,Scarlett,Jackson,scarlett.jackson805@email.com,+1-519-675-6361,1994-05-31,Female,2023-01-16,Active
C02867,William,Sanchez,william.sanchez582@email.com,+1-734-579-7769,1972-06-05,Other,2023-05-04,Active
C02868,Benjamin,Ramirez,benjamin.ramirez879@email.com,+1-622-452-3154,1991-06-01,Female,2023-05-02,Active
C02869,Ella,Harris,ella.harris119@email.com,+1-623-956-2443,1976-06-04,Other,2023-04-02,Active
C02870,William,Thomas,william.thomas208@email.com,+1-518-930-9821,1951-06-11,Male,2024-10-08,Active
C02871,Ava,Johnson,ava.johnson265@email.com,+1-540-146-3518,1966-06-07,Other,2024-01-06,Active
C02872,Andrew,Gonzalez,andrew.gonzalez228@email.com,+1-901-287-2125,1995-05-31,Female,2023-09-09,Active
C02873,Daniel,Anderson,daniel.anderson263@email.com,+1-736-882-4964,1982-06-03,Male,2024-01-21,Active
C02874,Samuel,Johnson,samuel.johnson416@email.com,+1-479-658-8133,1981-06-03,Other,2024-11-22,Active
C02875,Avery,Miller,avery.miller603@email.com,+1-761-324-5118,1976-06-04,Other,2024-02-29,Active
C02876,Charlotte,Moore,charlotte.moore311@email.com,+1-381-425-4733,1954-06-10,Other,2023-12-06,Active
C02877,Alexander,Gonzalez,alexander.gonzalez937@email.com,+1-341-653-1777,2005-05-28,Female,2024-01-28,Active
C02878,Avery,Clark,avery.clark455@email.com,+1-483-821-1821,1980-06-03,Female,2023-11-25,Active
C02879,Andrew,Hernandez,andrew.hernandez361@email.com,+1-281-472-7505,1972-06-05,Male,2024-07-21,Active
C02880,James,White,james.white845@email.com,+1-209-708-1557,1951-06-11,Female,2023-06-27,Active
C02881,Abigail,Brown,abigail.brown44@email.com,+1-705-744-6070,1970-06-06,Other,2024-12-03,Active
C02882,Sophia,Lewis,sophia.lewis240@email.com,+1-302-185-2640,1984-06-02,Other,2023-09-15,Active
C02883,Sophia,Martin,sophia.martin704@email.com,+1-219-245-6382,1980-06-03,Other,2024-03-04,Active
C02884,Elizabeth,Johnson,elizabeth.johnson704@email.com,+1-919-281-3755,1983-06-03,Male,2023-03-23,Active
C02885,Andrew,Lopez,andrew.lopez942@email.com,+1-439-422-5391,1965-06-07,Male,2023-01-16,Active
C02886,James,Smith,james.smith915@email.com,+1-284-782-3215,1951-06-11,Female,2024-06-28,Active
C02887,Abigail,Sanchez,abigail.sanchez813@email.com,+1-779-465-1975,1953-06-10,Male,2024-12-21,Active
C02888,Sofia,Harris,sofia.harris832@email.com,+1-916-151-2293,1987-06-02,Male,2024-02-08,Active
C02889,Benjamin,Ramirez,benjamin.ramirez737@email.com,+1-387-999-6685,1965-06-07,Other,2023-03-02,Active
C02890,John,Rodriguez,john.rodriguez451@email.com,+1-848-732-6567,1990-06-01,Female,2024-11-29,Active
C02891,Olivia,Clark,olivia.clark505@email.com,+1-302-883-8257,1954-06-10,Male,2023-01-10,Active
C02892,Isabella,Anderson,isabella.anderson610@email.com,+1-763-150-6797,1971-06-06,Other,2023-01-06,Active
C02893,Daniel,Lee,daniel.lee29@email.com,+1-436-782-2077,1983-06-03,Male,2024-11-12,Active
C02894,Evelyn,Perez,evelyn.perez637@email.com,+1-421-411-1199,1951-06-11,Other,2024-06-06,Active
C02895,John,Brown,john.brown4@email.com,+1-484-456-3065,1981-06-03,Male,2024-11-29,Active
C02896,Olivia,Taylor,olivia.taylor627@email.com,+1-915-878-5656,1974-06-05,Male,2024-10-27,Active
C02897,Alexander,Lee,alexander.lee629@email.com,+1-296-326-6518,1951-06-11,Other,2023-04-11,Active
C02898,James,Moore,james.moore368@email.com,+1-554-878-4991,1972-06-05,Other,2023-12-15,Active
C02899,Michael,Jones,michael.jones47@email.com,+1-570-497-2157,1982-06-03,Male,2024-11-27,Active
C02900,Joseph,Jackson,joseph.jackson964@email.com,+1-791-113-1314,1981-06-03,Other,2023-11-20,Active
C02901,Sebastian,Johnson,sebastian.johnson76@email.com,+1-759-496-8196,2006-05-28,Female,2023-08-31,Active
C02902,Lucas,Thomas,lucas.thomas513@email.com,+1-473-811-3053,1996-05-30,Other,2024-05-22,Active
C02903,Chloe,Ramirez,chloe.ramirez296@email.com,+1-514-694-7143,2008-05-27,Male,2024-05-15,Active
C02904,Matthew,Thomas,matthew.thomas470@email.com,+1-586-876-3575,2008-05-27,Female,2024-01-24,Active
C02905,Benjamin,Garcia,benjamin.garcia649@email.com,+1-556-948-1181,1995-05-31,Female,2024-10-18,Active
C02906,Elizabeth,Hernandez,elizabeth.hernandez262@email.com,+1-333-500-4008,1979-06-04,Male,2024-03-14,Active
C02907,Grace,Rodriguez,grace.rodriguez189@email.com,+1-796-162-4060,1964-06-07,Other,2023-02-23,Active
C02908,William,Davis,william.davis809@email.com,+1-426-415-6423,2008-05-27,Male,2024-09-25,Active
C02909,Olivia,Jackson,olivia.jackson41@email.com,+1-858-531-1760,2008-05-27,Male,2024-01-02,Active
C02910,Grace,Moore,grace.moore936@email.com,+1-623-622-5149,1999-05-30,Male,2024-04-27,Active
C02911,Mason,Williams,mason.williams394@email.com,+1-602-554-4603,2008-05-27,Other,2024-08-14,Active
C02912,Evelyn,Lewis,evelyn.lewis695@email.com,+1-542-567-6473,1958-06-09,Other,2023-06-04,Active
C02913,Grace,Anderson,grace.anderson332@email.com,+1-779-981-4048,1971-06-06,Male,2024-10-03,Active
C02914,John,Harris,john.harris434@email.com,+1-519-271-7475,1955-06-10,Male,2024-11-14,Active
C02915,Lucas,Wilson,lucas.wilson688@email.com,+1-383-916-1138,1979-06-04,Male,2023-01-21,Active
C02916,Daniel,Lopez,daniel.lopez534@email.com,+1-391-179-5191,1952-06-10,Female,2023-09-15,Active
C02917,Liam,Thompson,liam.thompson611@email.com,+1-329-101-8289,1957-06-09,Male,2024-09-05,Active
C02918,Emily,Clark,emily.clark166@email.com,+1-431-830-1100,1981-06-03,Male,2024-06-29,Active
C02919,Mia,Brown,mia.brown663@email.com,+1-822-842-3800,1975-06-05,Female,2024-10-23,Active
C02920,Mason,Taylor,mason.taylor587@email.com,+1-700-840-1070,1972-06-05,Female,2023-01-29,Active
C02921,Sophia,Wilson,sophia.wilson109@email.com,+1-991-214-9243,1974-06-05,Male,2023-10-11,Active
C02922,Daniel,Hernandez,daniel.hernandez564@email.com,+1-763-183-6127,1979-06-04,Other,2023-05-29,Active
C02923,Ella,Garcia,ella.garcia721@email.com,+1-907-196-7254,2006-05-28,Other,2023-06-11,Active
C02924,Noah,Harris,noah.harris792@email.com,+1-547-342-8843,1970-06-06,Other,2023-07-03,Active
C02925,Benjamin,Williams,benjamin.williams561@email.com,+1-584-723-3532,1978-06-04,Other,2023-07-30,Active
C02926,James,Sanchez,james.sanchez522@email.com,+1-482-439-6095,2002-05-29,Other,2024-11-07,Active
C02927,Scarlett,Jones,scarlett.jones173@email.com,+1-939-872-8811,2005-05-28,Male,2024-07-18,Active
C02928,James,Moore,james.moore219@email.com,+1-829-401-9792,1955-06-10,Other,2024-08-23,Active
C02929,Amelia,Jones,amelia.jones679@email.com,+1-359-160-5128,1991-06-01,Female,2024-10-02,Active
C02930,Joseph,Rodriguez,joseph.rodriguez671@email.com,+1-416-848-3157,2001-05-29,Other,2023-07-13,Active
C02931,Ava,Wilson,ava.wilson998@email.com,+1-568-691-4215,1965-06-07,Male,2023-01-14,Active
C02932,Isabella,White,isabella.white643@email.com,+1-952-113-3090,1995-05-31,Other,2024-11-25,Active
C02933,Noah,Rodriguez,noah.rodriguez960@email.com,+1-931-812-3445,2000-05-29,Male,2024-05-21,Active
C02934,Avery,Thomas,avery.thomas368@email.com,+1-330-812-2691,1963-06-08,Female,2024-04-26,Active
C02935,Charlotte,Johnson,charlotte.johnson921@email.com,+1-995-877-3140,1982-06-03,Male,2023-08-04,Active
C02936,Michael,Lewis,michael.lewis49@email.com,+1-616-359-7485,1965-06-07,Male,2024-06-13,Active
C02937,Noah,Lopez,noah.lopez733@email.com,+1-809-336-8208,1986-06-02,Female,2023-09-21,Active
C02938,Matthew,Lewis,matthew.lewis599@email.com,+1-298-725-9802,1959-06-09,Male,2024-05-16,Active
C02939,Ava,Perez,ava.perez24@email.com,+1-867-265-2468,1952-06-10,Other,2023-11-02,Active
C02940,Ava,Thomas,ava.thomas306@email.com,+1-587-985-1669,1961-06-08,Other,2024-07-22,Active
C02941,Samuel,Miller,samuel.miller123@email.com,+1-229-369-5062,2004-05-28,Female,2023-06-26,Active
C02942,Andrew,Gonzalez,andrew.gonzalez402@email.com,+1-366-254-2329,1982-06-03,Male,2024-06-07,Active
C02943,Joseph,Smith,joseph.smith514@email.com,+1-257-475-7649,1955-06-10,Female,2023-06-10,Active
C02944,Sofia,Clark,sofia.clark993@email.com,+1-602-571-1664,1964-06-07,Male,2023-12-05,Active
C02945,Matthew,Robinson,matthew.robinson157@email.com,+1-286-684-9390,1985-06-02,Female,2023-11-24,Active
C02946,Noah,Martinez,noah.martinez596@email.com,+1-493-897-5173,2006-05-28,Other,2024-02-28,Active
C02947,Avery,Wilson,avery.wilson401@email.com,+1-401-801-6016,1963-06-08,Male,2023-04-22,Active
C02948,Amelia,Jackson,amelia.jackson427@email.com,+1-552-108-5952,1984-06-02,Other,2023-03-10,Active
C02949,Mia,Anderson,mia.anderson195@email.com,+1-332-966-3767,1981-06-03,Male,2023-12-03,Active
C02950,Mason,Williams,mason.williams303@email.com,+1-350-361-4546,2000-05-29,Other,2023-11-07,Active
C02951,Michael,Lee,michael.lee569@email.com,+1-912-428-5367,2002-05-29,Male,2023-02-11,Active
C02952,Scarlett,Ramirez,scarlett.ramirez526@email.com,+1-851-140-9745,1965-06-07,Other,2023-08-15,Active
C02953,Andrew,Brown,andrew.brown758@email.com,+1-837-517-3416,1962-06-08,Male,2023-03-18,Active
C02954,Alexander,Robinson,alexander.robinson841@email.com,+1-928-186-7230,1996-05-30,Male,2024-04-06,Active
C02955,Sebastian,Hernandez,sebastian.hernandez825@email.com,+1-445-237-5615,1952-06-10,Male,2023-09-17,Active
C02956,Daniel,Perez,daniel.perez59@email.com,+1-573-644-4864,1992-05-31,Male,2024-05-15,Active
C02957,Charlotte,Clark,charlotte.clark36@email.com,+1-906-346-2270,1955-06-10,Other,2024-10-12,Active
C02958,Daniel,Ramirez,daniel.ramirez685@email.com,+1-741-611-7646,1962-06-08,Female,2024-12-03,Active
C02959,Henry,Lopez,henry.lopez885@email.com,+1-678-897-7396,1965-06-07,Other,2023-01-25,Active
C02960,Henry,Thomas,henry.thomas339@email.com,+1-664-511-5395,1996-05-30,Female,2023-03-22,Active
C02961,Daniel,Davis,daniel.davis448@email.com,+1-579-677-8736,1984-06-02,Female,2024-03-29,Active
C02962,Victoria,Harris,victoria.harris515@email.com,+1-591-926-2041,1951-06-11,Male,2023-10-17,Active
C02963,Henry,Jones,henry.jones81@email.com,+1-381-451-5678,1974-06-05,Male,2023-12-19,Active
C02964,Emma,Jackson,emma.jackson341@email.com,+1-833-413-9323,1997-05-30,Female,2024-10-03,Active
C02965,Matthew,Martin,matthew.martin147@email.com,+1-530-905-7081,1983-06-03,Female,2023-05-22,Active
C02966,Alexander,Ramirez,alexander.ramirez458@email.com,+1-386-215-4924,1953-06-10,Female,2024-12-18,Active
C02967,Henry,Jones,henry.jones246@email.com,+1-576-895-2944,1984-06-02,Male,2024-04-03,Active
C02968,Mason,Robinson,mason.robinson834@email.com,+1-492-153-5338,1971-06-06,Other,2023-03-06,Active
C02969,Charlotte,Davis,charlotte.davis812@email.com,+1-361-525-2906,1952-06-10,Female,2024-02-27,Active
C02970,Alexander,Miller,alexander.miller736@email.com,+1-257-563-7760,1959-06-09,Other,2024-05-20,Active
C02971,David,Davis,david.davis107@email.com,+1-897-118-1491,1965-06-07,Other,2023-07-04,Active
C02972,Mason,Thomas,mason.thomas963@email.com,+1-743-941-6837,2001-05-29,Male,2024-07-13,Active
C02973,Ethan,Lopez,ethan.lopez748@email.com,+1-762-557-2513,1988-06-01,Female,2023-06-10,Active
C02974,Mia,Miller,mia.miller372@email.com,+1-873-386-3887,1957-06-09,Other,2023-10-15,Active
C02975,David,Rodriguez,david.rodriguez274@email.com,+1-896-766-9160,1977-06-04,Male,2024-11-12,Active
C02976,Charlotte,Lee,charlotte.lee989@email.com,+1-367-990-1414,1982-06-03,Other,2023-01-23,Active
C02977,Michael,Lewis,michael.lewis760@email.com,+1-351-327-8286,2000-05-29,Female,2023-09-15,Active
C02978,Chloe,Wilson,chloe.wilson410@email.com,+1-898-431-7663,1979-06-04,Male,2024-06-22,Active
C02979,Emma,Brown,emma.brown286@email.com,+1-263-761-1764,1986-06-02,Other,2023-03-28,Active
C02980,William,Clark,william.clark450@email.com,+1-749-164-1402,1967-06-07,Female,2023-12-21,Active
C02981,Samuel,Perez,samuel.perez47@email.com,+1-237-125-3490,1997-05-30,Other,2023-08-24,Active
C02982,Isabella,Williams,isabella.williams317@email.com,+1-390-427-8587,2001-05-29,Male,2023-02-22,Active
C02983,Jackson,Smith,jackson.smith619@email.com,+1-508-332-3022,1975-06-05,Female,2024-05-23,Active
C02984,Ethan,Thomas,ethan.thomas169@email.com,+1-235-303-2992,1969-06-06,Female,2024-06-12,Active
C02985,Emily,Lopez,emily.lopez727@email.com,+1-357-630-7402,2007-05-28,Other,2024-07-04,Active
C02986,Victoria,Lee,victoria.lee191@email.com,+1-789-843-8940,2000-05-29,Female,2024-04-23,Active
C02987,Daniel,Martin,daniel.martin361@email.com,+1-875-799-4493,1998-05-30,Male,2024-05-05,Active
C02988,William,Lee,william.lee710@email.com,+1-989-934-8253,1969-06-06,Other,2024-05-13,Active
C02989,Charlotte,Lewis,charlotte.lewis535@email.com,+1-817-722-3855,1985-06-02,Female,2024-12-30,Active
C02990,Ella,Thompson,ella.thompson711@email.com,+1-427-900-6800,1994-05-31,Male,2024-05-15,Active
C02991,Jackson,Wilson,jackson.wilson90@email.com,+1-719-458-1569,2003-05-29,Female,2023-09-08,Active
C02992,Noah,Moore,noah.moore471@email.com,+1-246-623-4070,1977-06-04,Other,2023-11-29,Active
C02993,Mason,Harris,mason.harris518@email.com,+1-362-949-4275,2002-05-29,Male,2023-12-07,Active
C02994,Emma,Thomas,emma.thomas128@email.com,+1-359-505-2634,1954-06-10,Other,2024-01-04,Active
C02995,Sebastian,Davis,sebastian.davis915@email.com,+1-771-794-3996,1954-06-10,Male,2023-01-08,Active
C02996,Joseph,Perez,joseph.perez813@email.com,+1-845-545-5294,1959-06-09,Female,2023-07-04,Active
C02997,Matthew,Thomas,matthew.thomas206@email.com,+1-532-553-5303,1995-05-31,Male,2024-08-19,Active
C02998,Benjamin,Thompson,benjamin.thompson157@email.com,+1-345-265-9328,2002-05-29,Other,2024-12-14,Active
C02999,Victoria,Martinez,victoria.martinez260@email.com,+1-357-454-3527,1968-06-06,Other,2023-02-20,Active
C03000,James,Garcia,james.garcia752@email.com,+1-562-514-1936,1956-06-09,Male,2023-12-11,Active
C03001,Andrew,Hernandez,andrew.hernandez217@email.com,+1-580-771-1807,1955-06-10,Male,2023-11-29,Active
C03002,Ella,Ramirez,ella.ramirez818@email.com,+1-450-168-2879,1991-06-01,Male,2023-07-06,Active
C03003,Matthew,Perez,matthew.perez813@email.com,+1-703-382-2712,1977-06-04,Male,2024-05-04,Active
C03004,Abigail,Davis,abigail.davis878@email.com,+1-772-412-2999,1988-06-01,Other,2023-03-04,Active
C03005,William,Smith,william.smith910@email.com,+1-875-173-4600,1983-06-03,Male,2023-12-03,Active
C03006,Noah,Taylor,noah.taylor804@email.com,+1-493-779-7542,1955-06-10,Other,2024-05-11,Active
C03007,Ella,Perez,ella.perez375@email.com,+1-595-164-6141,2006-05-28,Female,2024-03-23,Active
C03008,Daniel,Hernandez,daniel.hernandez258@email.com,+1-782-174-3855,2004-05-28,Other,2023-03-31,Active
C03009,Daniel,Williams,daniel.williams439@email.com,+1-937-374-2179,1959-06-09,Other,2024-10-13,Active
C03010,Michael,Hernandez,michael.hernandez439@email.com,+1-478-117-2496,1984-06-02,Other,2023-05-21,Active
C03011,John,Miller,john.miller606@email.com,+1-528-561-9964,1957-06-09,Female,2023-08-11,Active
C03012,James,Johnson,james.johnson489@email.com,+1-200-930-3246,1998-05-30,Female,2024-12-13,Active
C03013,Jackson,Garcia,jackson.garcia683@email.com,+1-215-172-9128,1962-06-08,Male,2024-09-24,Active
